	lippu	Spelling_1	Spelling_2
1	Sg+Nom	 lippu    	
2	Sg+Gen	 liipu    	
3	Sg+Acc	 liipu    	
4	Sg+Ill	 liipun    	
5	Sg+Loc	 liipust    	
6	Sg+Com	 lippuin    	
7	Sg+Abe	 liputtáá    	
8	Ess	 lippun    	
9	Par	 lippud    	
10	Pl+Nom	 liipuh    	
11	Pl+Gen	 lipui    	 liipui    
12	Pl+Acc	 liipuid    	
13	Pl+Ill	 lippuid    	
14	Pl+Loc	 liipuin    	
15	Pl+Com	 lipuiguin    	 lipuigijn    
16	Pl+Abe	 lipuittáá    	
	akku	Spelling_1	Spelling_2
1	Sg+Nom	 akku    	
2	Sg+Gen	 aaku    	
3	Sg+Acc	 aaku    	
4	Sg+Ill	 aakun    	
5	Sg+Loc	 aakust    	
6	Sg+Com	 akkuin    	
7	Sg+Abe	 akuttáá    	
8	Ess	 akkun    	
9	Par	 akkud    	
10	Pl+Nom	 aakuh    	
11	Pl+Gen	 akui    	 aakui    
12	Pl+Acc	 aakuid    	
13	Pl+Ill	 akkuid    	
14	Pl+Loc	 aakuin    	
15	Pl+Com	 akuiguin    	 akuigijn    
16	Pl+Abe	 akuittáá    	
	hakku	Spelling_1	Spelling_2
1	Sg+Nom	 hakku    	
2	Sg+Gen	 haaku    	
3	Sg+Acc	 haaku    	
4	Sg+Ill	 haakun    	
5	Sg+Loc	 haakust    	
6	Sg+Com	 hakkuin    	
7	Sg+Abe	 hakuttáá    	
8	Ess	 hakkun    	
9	Par	 hakkud    	
10	Pl+Nom	 haakuh    	
11	Pl+Gen	 hakui    	 haakui    
12	Pl+Acc	 haakuid    	
13	Pl+Ill	 hakkuid    	
14	Pl+Loc	 haakuin    	
15	Pl+Com	 hakuiguin    	 hakuigijn    
16	Pl+Abe	 hakuittáá    	
	messu	Spelling_1	Spelling_2
1	Sg+Nom	 messu    	
2	Sg+Gen	 meesu    	
3	Sg+Acc	 meesu    	
4	Sg+Ill	 meesun    	
5	Sg+Loc	 meesust    	
6	Sg+Com	 messuin    	
7	Sg+Abe	 mesuttáá    	
8	Ess	 messun    	
9	Par	 messud    	
10	Pl+Nom	 meesuh    	
11	Pl+Gen	 mesui    	 meesui    
12	Pl+Acc	 meesuid    	
13	Pl+Ill	 messuid    	
14	Pl+Loc	 meesuin    	
15	Pl+Com	 mesuiguin    	 mesuigijn    
16	Pl+Abe	 mesuittáá    	
