	vaaljâ	Spelling_1	Spelling_2
1	Sg+Nom	 vaaljâ    	
2	Sg+Gen	 vaaljâ    	
3	Sg+Acc	 vaaljâ    	
4	Sg+Ill	 vaaljân    	
5	Sg+Loc	 vaaljâst    	
6	Sg+Com	 valjáin    	
7	Sg+Abe	 valjâttáá    	
8	Ess	 vaaljân    	
9	Par	 vaaljâd    	
10	Pl+Nom	 vaaljah    	
11	Pl+Gen	 valjâi    	 vaaljâi    
12	Pl+Acc	 vaaljâid    	
13	Pl+Ill	 valjáid    	
14	Pl+Loc	 vaaljâin    	
15	Pl+Com	 valjâiguin    	 valjâigijn    
16	Pl+Abe	 valjâittáá    	
	heeilâ	Spelling_1	Spelling_2
1	Sg+Nom	 heeilâ    	
2	Sg+Gen	 heeilâ    	
3	Sg+Acc	 heeilâ    	
4	Sg+Ill	 heeilân    	
5	Sg+Loc	 heeilâst    	
6	Sg+Com	 heeiláin    	
7	Sg+Abe	 heeilâttáá    	
8	Ess	 heeilân    	
9	Par	 heeilâd    	
10	Pl+Nom	 heeilah    	
11	Pl+Gen	 heeilâi    	 heeilâi    
12	Pl+Acc	 heeilâid    	
13	Pl+Ill	 heeiláid    	
14	Pl+Loc	 heeilâin    	
15	Pl+Com	 heilâiguin    	 heilâigijn    
16	Pl+Abe	 heilâittáá    	
	kaastâ	Spelling_1	Spelling_2	Spelling_3	Spelling_4
1	Sg+Nom	 kaastâ    	 kaastâ    		
2	Sg+Gen	 kastuu    	 kaastâ    		
3	Sg+Acc	 kastuu    	 kaastâ    		
4	Sg+Ill	 kastui    	 kaastân    		
5	Sg+Loc	 kastust    	 kaastâst    		
6	Sg+Com	 kastuin    	 kaastáin    		
7	Sg+Abe	 kastuuttáá    	 kaastâttáá    		
8	Ess	 kaastân    	 kaastân    		
9	Par	 kaastâd    	 kaastâd    		
10	Pl+Nom	 kastuuh    	 kaastah    		
11	Pl+Gen	 kastui    	 kaastâi    	 kaastâi    	
12	Pl+Acc	 kastuid    	 kaastâid    		
13	Pl+Ill	 kastuid    	 kaastáid    		
14	Pl+Loc	 kastuin    	 kaastâin    		
15	Pl+Com	 kastâiguin    	 kastâigijn    	 kastuiguin    	 kastuigijn    
16	Pl+Abe	 kastâittáá    	 kastuittáá    		
	leeilâ	Spelling_1	Spelling_2
1	Sg+Nom	 leeilâ    	
2	Sg+Gen	 leeilâ    	
3	Sg+Acc	 leeilâ    	
4	Sg+Ill	 leeilân    	
5	Sg+Loc	 leeilâst    	
6	Sg+Com	 leeiláin    	
7	Sg+Abe	 leeilâttáá    	
8	Ess	 leeilân    	
9	Par	 leeilâd    	
10	Pl+Nom	 leeilah    	
11	Pl+Gen	 leeilâi    	 leeilâi    
12	Pl+Acc	 leeilâid    	
13	Pl+Ill	 leeiláid    	
14	Pl+Loc	 leeilâin    	
15	Pl+Com	 leilâiguin    	 leilâigijn    
16	Pl+Abe	 leilâittáá    	
	peeilâ	Spelling_1	Spelling_2
1	Sg+Nom	 peeilâ    	
2	Sg+Gen	 peeilâ    	
