	nijbe	Spelling_1	Spelling_2
1	Sg+Nom	 nijbe ···   	
2	Sg+Gen	 nijbe ···   	 niijbe ···   
3	Sg+Acc	 nijbe ···   	 niijbe ···   
4	Sg+Ill	 niijbán ···   	
5	Sg+Loc	 nijbeest ···   	 niijbest ···   
6	Sg+Com	 nijbijn ···   	
7	Sg+Abe	 nijbettáá ···   	
8	Ess	 nijben ···   	
9	Par	 nijbed ···   	
10	Pl+Nom	 nijbeh ···   	 niijbeh ···   
11	Pl+Gen	 nijbij ···   	 niijbij ···   
12	Pl+Acc	 niijbijd ···   	
13	Pl+Ill	 nijbijd ···   	
14	Pl+Loc	 niijbijn ···   	
15	Pl+Com	 nijbijguin ···   	 nijbijgijn ···   
16	Pl+Abe	 nijbijttáá ···   	
	kavre	Spelling_1	Spelling_2
1	Sg+Nom	 kavre ···   	
2	Sg+Gen	 kavre ···   	 kaavre ···   
3	Sg+Acc	 kavre ···   	 kaavre ···   
4	Sg+Ill	 kaavran ···   	
5	Sg+Loc	 kavreest ···   	 kaavrest ···   
6	Sg+Com	 kovrijn ···   	
7	Sg+Abe	 kavrettáá ···   	
8	Ess	 kavren ···   	
9	Par	 kavred ···   	
10	Pl+Nom	 kavreh ···   	 kaavreh ···   
11	Pl+Gen	 kovrij ···   	 koovrij ···   
12	Pl+Acc	 koovrijd ···   	
13	Pl+Ill	 kovrijd ···   	
14	Pl+Loc	 koovrijn ···   	
15	Pl+Com	 kovrijguin ···   	 kovrijgijn ···   
16	Pl+Abe	 kovrijttáá ···   	
	lavkke	Spelling_1	Spelling_2
1	Sg+Nom	 lavkke ···   	
2	Sg+Gen	 lavhe ···   	 laavhe ···   
3	Sg+Acc	 lavhe ···   	 laavhe ···   
4	Sg+Ill	 laavkan ···   	
5	Sg+Loc	 lavheest ···   	 laavhest ···   
6	Sg+Com	 lovhijn ···   	
7	Sg+Abe	 lavhettáá ···   	
8	Ess	 lavkken ···   	
9	Par	 lavkked ···   	
10	Pl+Nom	 lavheh ···   	 laavheh ···   
11	Pl+Gen	 lovhij ···   	 loovhij ···   
12	Pl+Acc	 loovhijd ···   	
13	Pl+Ill	 lovhijd ···   	
14	Pl+Loc	 loovhijn ···   	
15	Pl+Com	 lovhijguin ···   	 lovhijgijn ···   
16	Pl+Abe	 lovhijttáá ···   	
	lavŋe	Spelling_1	Spelling_2
1	Sg+Nom	 lavŋe ···   	
2	Sg+Gen	 lavŋe ···   	 laavŋe ···   
3	Sg+Acc	 lavŋe ···   	 laavŋe ···   
4	Sg+Ill	 laavŋan ···   	
5	Sg+Loc	 lavŋeest ···   	 laavŋest ···   
