	lope	Spelling_1	Spelling_2
1	Sg+Nom	 lope    	
2	Sg+Gen	 love    	
3	Sg+Acc	 love    	
4	Sg+Ill	 lopán    	
5	Sg+Loc	 looveest    	
6	Sg+Com	 luuvijn    	
7	Sg+Abe	 lovettáá    	
8	Ess	 loppeen    	
9	Par	 loppeed    	
10	Pl+Nom	 loveh    	
11	Pl+Gen	 luvij    	 luuvij    
12	Pl+Acc	 luuvijd    	
13	Pl+Ill	 luuvijd    	
14	Pl+Loc	 luuvijn    	
15	Pl+Com	 luvijguin    	 luvijgijn    
16	Pl+Abe	 luvijttáá    	
	kope	Spelling_1	Spelling_2
1	Sg+Nom	 kope    	
2	Sg+Gen	 kove    	
3	Sg+Acc	 kove    	
4	Sg+Ill	 kopán    	
5	Sg+Loc	 kooveest    	
6	Sg+Com	 kuuvijn    	
7	Sg+Abe	 kovettáá    	
8	Ess	 koppeen    	
9	Par	 koppeed    	
10	Pl+Nom	 koveh    	
11	Pl+Gen	 kuvij    	 kuuvij    
12	Pl+Acc	 kuuvijd    	
13	Pl+Ill	 kuuvijd    	
14	Pl+Loc	 kuuvijn    	
15	Pl+Com	 kuvijguin    	 kuvijgijn    
16	Pl+Abe	 kuvijttáá    	
	lote	Spelling_1	Spelling_2
1	Sg+Nom	 lote    	
2	Sg+Gen	 lođe    	
3	Sg+Acc	 lođe    	
4	Sg+Ill	 lotán    	
5	Sg+Loc	 loođeest    	
6	Sg+Com	 luuđijn    	
7	Sg+Abe	 lođettáá    	
8	Ess	 lotteen    	
9	Par	 lotteed    	
10	Pl+Nom	 lođeh    	
11	Pl+Gen	 luđij    	 luuđij    
12	Pl+Acc	 luuđijd    	
13	Pl+Ill	 luuđijd    	
14	Pl+Loc	 luuđijn    	
15	Pl+Com	 luđijguin    	 luđijgijn    
16	Pl+Abe	 luđijttáá    	
	mote	Spelling_1	Spelling_2
1	Sg+Nom	 mote    	
2	Sg+Gen	 mođe    	
3	Sg+Acc	 mođe    	
4	Sg+Ill	 motán    	
5	Sg+Loc	 moođeest    	
6	Sg+Com	 muuđijn    	
7	Sg+Abe	 mođettáá    	
8	Ess	 motteen    	
9	Par	 motteed    	
10	Pl+Nom	 mođeh    	
11	Pl+Gen	 muđij    	 muuđij    
12	Pl+Acc	 muuđijd    	
13	Pl+Ill	 muuđijd    	
14	Pl+Loc	 muuđijn    	
15	Pl+Com	 muđijguin    	 muđijgijn    
16	Pl+Abe	 muđijttáá    	
	rope	Spelling_1	Spelling_2
1	Sg+Nom	 rope    	
2	Sg+Gen	 rove    	
3	Sg+Acc	 rove    	
4	Sg+Ill	 ropán    	
5	Sg+Loc	 rooveest    	
6	Sg+Com	 ruuvijn    	
7	Sg+Abe	 rovettáá    	
8	Ess	 roppeen    	
9	Par	 roppeed    	
10	Pl+Nom	 roveh    	
11	Pl+Gen	 ruvij    	 ruuvij    
12	Pl+Acc	 ruuvijd    	
13	Pl+Ill	 ruuvijd    	
14	Pl+Loc	 ruuvijn    	
15	Pl+Com	 ruvijguin    	 ruvijgijn    
16	Pl+Abe	 ruvijttáá    	
	skoče	Spelling_1	Spelling_2
