	kussâ	Spelling_1	Spelling_2
1	Sg+Nom	 kussâ    	
2	Sg+Gen	 kuusâ    	
3	Sg+Acc	 kuusâ    	
4	Sg+Ill	 kuusân    	
5	Sg+Loc	 kuusâst    	
6	Sg+Com	 kussáin    	
7	Sg+Abe	 kusâttáá    	
8	Ess	 kussân    	
9	Par	 kussâd    	
10	Pl+Nom	 kuusah    	
11	Pl+Gen	 kusâi    	 kuusâi    
12	Pl+Acc	 kuusâid    	
13	Pl+Ill	 kussáid    	
14	Pl+Loc	 kuusâin    	
15	Pl+Com	 kusâiguin    	 kusâigijn    
16	Pl+Abe	 kusâittáá    	
	aggâ	Spelling_1	Spelling_2
1	Sg+Nom	 aggâ    	
2	Sg+Gen	 aagâ    	
3	Sg+Acc	 aagâ    	
4	Sg+Ill	 aagân    	
5	Sg+Loc	 aagâst    	
6	Sg+Com	 aggáin    	
7	Sg+Abe	 agâttáá    	
8	Ess	 aggân    	
9	Par	 aggâd    	
10	Pl+Nom	 aagah    	
11	Pl+Gen	 agâi    	 aagâi    
12	Pl+Acc	 aagâid    	
13	Pl+Ill	 aggáid    	
14	Pl+Loc	 aagâin    	
15	Pl+Com	 agâiguin    	 agâigijn    
16	Pl+Abe	 agâittáá    	
	faddâ	Spelling_1	Spelling_2
1	Sg+Nom	 faddâ    	
2	Sg+Gen	 faadâ    	
3	Sg+Acc	 faadâ    	
4	Sg+Ill	 faadân    	
5	Sg+Loc	 faadâst    	
6	Sg+Com	 faddáin    	
7	Sg+Abe	 fadâttáá    	
8	Ess	 faddân    	
9	Par	 faddâd    	
10	Pl+Nom	 faadah    	
11	Pl+Gen	 fadâi    	 faadâi    
12	Pl+Acc	 faadâid    	
13	Pl+Ill	 faddáid    	
14	Pl+Loc	 faadâin    	
15	Pl+Com	 fadâiguin    	 fadâigijn    
16	Pl+Abe	 fadâittáá    	
	hattâ	Spelling_1	Spelling_2
1	Sg+Nom	 hattâ    	
2	Sg+Gen	 haatâ    	
3	Sg+Acc	 haatâ    	
4	Sg+Ill	 haatân    	
5	Sg+Loc	 haatâst    	
6	Sg+Com	 hattáin    	
7	Sg+Abe	 hatâttáá    	
8	Ess	 hattân    	
9	Par	 hattâd    	
10	Pl+Nom	 haatah    	
11	Pl+Gen	 hatâi    	 haatâi    
12	Pl+Acc	 haatâid    	
13	Pl+Ill	 hattáid    	
14	Pl+Loc	 haatâin    	
15	Pl+Com	 hatâiguin    	 hatâigijn    
16	Pl+Abe	 hatâittáá    	
	kaggâ	Spelling_1	Spelling_2
1	Sg+Nom	 kaggâ    	
2	Sg+Gen	 kaagâ    	
3	Sg+Acc	 kaagâ    	
4	Sg+Ill	 kaagân    	
5	Sg+Loc	 kaagâst    	
6	Sg+Com	 kaggáin    	
7	Sg+Abe	 kagâttáá    	
8	Ess	 kaggân    	
9	Par	 kaggâd    	
10	Pl+Nom	 kaagah    	
11	Pl+Gen	 kagâi    	 kaagâi    
12	Pl+Acc	 kaagâid    	
13	Pl+Ill	 kaggáid    	
14	Pl+Loc	 kaagâin    	
15	Pl+Com	 kagâiguin    	 kagâigijn    
16	Pl+Abe	 kagâittáá    	
	kassâ	Spelling_1	Spelling_2
1	Sg+Nom	 kassâ    	
2	Sg+Gen	 kaasâ    	
3	Sg+Acc	 kaasâ    	
4	Sg+Ill	 kaasân    	
5	Sg+Loc	 kaasâst    	
6	Sg+Com	 kassáin    	
7	Sg+Abe	 kasâttáá    	
8	Ess	 kassân    	
9	Par	 kassâd    	
10	Pl+Nom	 kaasah    	
11	Pl+Gen	 kasâi    	 kaasâi    
12	Pl+Acc	 kaasâid    	
13	Pl+Ill	 kassáid    	
14	Pl+Loc	 kaasâin    	
15	Pl+Com	 kasâiguin    	 kasâigijn    
16	Pl+Abe	 kasâittáá    	
	koolvâkrassâ	Spelling_1	Spelling_2
1	Sg+Nom	 koolvâkrassâ    	
2	Sg+Gen	 koolvâkraasâ    	
3	Sg+Acc	 koolvâkraasâ    	
4	Sg+Ill	 koolvâkraasân    	
5	Sg+Loc	 koolvâkraasâst    	
6	Sg+Com	 koolvâkrassáin    	
7	Sg+Abe	 koolvâkrasâttáá    	
8	Ess	 koolvâkrassân    	
9	Par	 koolvâkrassâd    	
10	Pl+Nom	 koolvâkraasah    	
11	Pl+Gen	 koolvâkrasâi    	 koolvâkraasâi    
12	Pl+Acc	 koolvâkraasâid    	
13	Pl+Ill	 koolvâkrassáid    	
14	Pl+Loc	 koolvâkraasâin    	
15	Pl+Com	 koolvâkrasâiguin    	 koolvâkrasâigijn    
16	Pl+Abe	 koolvâkrasâittáá    	
	laddâ	Spelling_1	Spelling_2
1	Sg+Nom	 laddâ    	
2	Sg+Gen	 laadâ    	
3	Sg+Acc	 laadâ    	
4	Sg+Ill	 laadân    	
5	Sg+Loc	 laadâst    	
6	Sg+Com	 laddáin    	
7	Sg+Abe	 ladâttáá    	
8	Ess	 laddân    	
9	Par	 laddâd    	
10	Pl+Nom	 laadah    	
11	Pl+Gen	 ladâi    	 laadâi    
12	Pl+Acc	 laadâid    	
13	Pl+Ill	 laddáid    	
14	Pl+Loc	 laadâin    	
15	Pl+Com	 ladâiguin    	 ladâigijn    
16	Pl+Abe	 ladâittáá    	
	laggâ	Spelling_1	Spelling_2
1	Sg+Nom	 laggâ    	
2	Sg+Gen	 laagâ    	
3	Sg+Acc	 laagâ    	
4	Sg+Ill	 laagân    	
5	Sg+Loc	 laagâst    	
6	Sg+Com	 laggáin    	
7	Sg+Abe	 lagâttáá    	
8	Ess	 laggân    	
9	Par	 laggâd    	
10	Pl+Nom	 laagah    	
11	Pl+Gen	 lagâi    	 laagâi    
12	Pl+Acc	 laagâid    	
13	Pl+Ill	 laggáid    	
14	Pl+Loc	 laagâin    	
15	Pl+Com	 lagâiguin    	 lagâigijn    
16	Pl+Abe	 lagâittáá    	
	mappâ	Spelling_1	Spelling_2
1	Sg+Nom	 mappâ    	
2	Sg+Gen	 maapâ    	
3	Sg+Acc	 maapâ    	
4	Sg+Ill	 maapân    	
5	Sg+Loc	 maapâst    	
6	Sg+Com	 mappáin    	
7	Sg+Abe	 mapâttáá    	
8	Ess	 mappân    	
9	Par	 mappâd    	
10	Pl+Nom	 maapah    	
11	Pl+Gen	 mapâi    	 maapâi    
12	Pl+Acc	 maapâid    	
13	Pl+Ill	 mappáid    	
14	Pl+Loc	 maapâin    	
15	Pl+Com	 mapâiguin    	 mapâigijn    
16	Pl+Abe	 mapâittáá    	
	pakkâ	Spelling_1	Spelling_2
1	Sg+Nom	 pakkâ    	
2	Sg+Gen	 paakâ    	
3	Sg+Acc	 paakâ    	
4	Sg+Ill	 paakân    	
5	Sg+Loc	 paakâst    	
6	Sg+Com	 pakkáin    	
7	Sg+Abe	 pakâttáá    	
8	Ess	 pakkân    	
9	Par	 pakkâd    	
10	Pl+Nom	 paakah    	
11	Pl+Gen	 pakâi    	 paakâi    
12	Pl+Acc	 paakâid    	
13	Pl+Ill	 pakkáid    	
14	Pl+Loc	 paakâin    	
15	Pl+Com	 pakâiguin    	 pakâigijn    
16	Pl+Abe	 pakâittáá    	
	pappâ	Spelling_1	Spelling_2
1	Sg+Nom	 pappâ    	
2	Sg+Gen	 paapâ    	
3	Sg+Acc	 paapâ    	
4	Sg+Ill	 paapân    	
5	Sg+Loc	 paapâst    	
6	Sg+Com	 pappáin    	
7	Sg+Abe	 papâttáá    	
8	Ess	 pappân    	
9	Par	 pappâd    	
10	Pl+Nom	 paapah    	
11	Pl+Gen	 papâi    	 paapâi    
12	Pl+Acc	 paapâid    	
13	Pl+Ill	 pappáid    	
14	Pl+Loc	 paapâin    	
15	Pl+Com	 papâiguin    	 papâigijn    
16	Pl+Abe	 papâittáá    	
	passâ	Spelling_1	Spelling_2
1	Sg+Nom	 passâ    	
2	Sg+Gen	 paasâ    	
3	Sg+Acc	 paasâ    	
4	Sg+Ill	 paasân    	
5	Sg+Loc	 paasâst    	
6	Sg+Com	 passáin    	
7	Sg+Abe	 pasâttáá    	
8	Ess	 passân    	
9	Par	 passâd    	
10	Pl+Nom	 paasah    	
11	Pl+Gen	 pasâi    	 paasâi    
12	Pl+Acc	 paasâid    	
13	Pl+Ill	 passáid    	
14	Pl+Loc	 paasâin    	
15	Pl+Com	 pasâiguin    	 pasâigijn    
16	Pl+Abe	 pasâittáá    	
	plakkâ	Spelling_1	Spelling_2
1	Sg+Nom	 plakkâ    	
2	Sg+Gen	 plaakâ    	
3	Sg+Acc	 plaakâ    	
4	Sg+Ill	 plaakân    	
5	Sg+Loc	 plaakâst    	
6	Sg+Com	 plakkáin    	
7	Sg+Abe	 plakâttáá    	
8	Ess	 plakkân    	
9	Par	 plakkâd    	
10	Pl+Nom	 plaakah    	
11	Pl+Gen	 plakâi    	 plaakâi    
12	Pl+Acc	 plaakâid    	
13	Pl+Ill	 plakkáid    	
14	Pl+Loc	 plaakâin    	
15	Pl+Com	 plakâiguin    	 plakâigijn    
16	Pl+Abe	 plakâittáá    	
	raddâ	Spelling_1	Spelling_2
1	Sg+Nom	 raddâ    	
2	Sg+Gen	 raadâ    	
3	Sg+Acc	 raadâ    	
4	Sg+Ill	 raadân    	
5	Sg+Loc	 raadâst    	
6	Sg+Com	 raddáin    	
7	Sg+Abe	 radâttáá    	
8	Ess	 raddân    	
9	Par	 raddâd    	
10	Pl+Nom	 raadah    	
11	Pl+Gen	 radâi    	 raadâi    
12	Pl+Acc	 raadâid    	
13	Pl+Ill	 raddáid    	
14	Pl+Loc	 raadâin    	
15	Pl+Com	 radâiguin    	 radâigijn    
16	Pl+Abe	 radâittáá    	
	rappâ	Spelling_1	Spelling_2
1	Sg+Nom	 rappâ    	
2	Sg+Gen	 raapâ    	
3	Sg+Acc	 raapâ    	
4	Sg+Ill	 raapân    	
5	Sg+Loc	 raapâst    	
6	Sg+Com	 rappáin    	
7	Sg+Abe	 rapâttáá    	
8	Ess	 rappân    	
9	Par	 rappâd    	
10	Pl+Nom	 raapah    	
11	Pl+Gen	 rapâi    	 raapâi    
12	Pl+Acc	 raapâid    	
13	Pl+Ill	 rappáid    	
14	Pl+Loc	 raapâin    	
15	Pl+Com	 rapâiguin    	 rapâigijn    
16	Pl+Abe	 rapâittáá    	
	smakkâ	Spelling_1	Spelling_2
1	Sg+Nom	 smakkâ    	
2	Sg+Gen	 smaakâ    	
3	Sg+Acc	 smaakâ    	
4	Sg+Ill	 smaakân    	
5	Sg+Loc	 smaakâst    	
6	Sg+Com	 smakkáin    	
7	Sg+Abe	 smakâttáá    	
8	Ess	 smakkân    	
9	Par	 smakkâd    	
10	Pl+Nom	 smaakah    	
11	Pl+Gen	 smakâi    	 smaakâi    
12	Pl+Acc	 smaakâid    	
13	Pl+Ill	 smakkáid    	
14	Pl+Loc	 smaakâin    	
15	Pl+Com	 smakâiguin    	 smakâigijn    
16	Pl+Abe	 smakâittáá    	
	spabbâ	Spelling_1	Spelling_2
1	Sg+Nom	 spabbâ    	
2	Sg+Gen	 spaabâ    	
3	Sg+Acc	 spaabâ    	
4	Sg+Ill	 spaabân    	
5	Sg+Loc	 spaabâst    	
6	Sg+Com	 spabbáin    	
7	Sg+Abe	 spabâttáá    	
8	Ess	 spabbân    	
9	Par	 spabbâd    	
10	Pl+Nom	 spaabah    	
11	Pl+Gen	 spabâi    	 spaabâi    
12	Pl+Acc	 spaabâid    	
13	Pl+Ill	 spabbáid    	
14	Pl+Loc	 spaabâin    	
15	Pl+Com	 spabâiguin    	 spabâigijn    
16	Pl+Abe	 spabâittáá    	
	tabbâ	Spelling_1	Spelling_2
1	Sg+Nom	 tabbâ    	
2	Sg+Gen	 taabâ    	
3	Sg+Acc	 taabâ    	
4	Sg+Ill	 taabân    	
5	Sg+Loc	 taabâst    	
6	Sg+Com	 tabbáin    	
7	Sg+Abe	 tabâttáá    	
8	Ess	 tabbân    	
9	Par	 tabbâd    	
10	Pl+Nom	 taabah    	
11	Pl+Gen	 tabâi    	 taabâi    
12	Pl+Acc	 taabâid    	
13	Pl+Ill	 tabbáid    	
14	Pl+Loc	 taabâin    	
15	Pl+Com	 tabâiguin    	 tabâigijn    
16	Pl+Abe	 tabâittáá    	
	tappâ	Spelling_1	Spelling_2
1	Sg+Nom	 tappâ    	
2	Sg+Gen	 taapâ    	
3	Sg+Acc	 taapâ    	
4	Sg+Ill	 taapân    	
5	Sg+Loc	 taapâst    	
6	Sg+Com	 tappáin    	
7	Sg+Abe	 tapâttáá    	
8	Ess	 tappân    	
9	Par	 tappâd    	
10	Pl+Nom	 taapah    	
11	Pl+Gen	 tapâi    	 taapâi    
12	Pl+Acc	 taapâid    	
13	Pl+Ill	 tappáid    	
14	Pl+Loc	 taapâin    	
15	Pl+Com	 tapâiguin    	 tapâigijn    
16	Pl+Abe	 tapâittáá    	
	vaccâ	Spelling_1	Spelling_2
1	Sg+Nom	 vaccâ    	
2	Sg+Gen	 vaacâ    	
3	Sg+Acc	 vaacâ    	
4	Sg+Ill	 vaacân    	
5	Sg+Loc	 vaacâst    	
6	Sg+Com	 vaccáin    	
7	Sg+Abe	 vacâttáá    	
8	Ess	 vaccân    	
9	Par	 vaccâd    	
10	Pl+Nom	 vaacah    	
11	Pl+Gen	 vacâi    	 vaacâi    
12	Pl+Acc	 vaacâid    	
13	Pl+Ill	 vaccáid    	
14	Pl+Loc	 vaacâin    	
15	Pl+Com	 vacâiguin    	 vacâigijn    
16	Pl+Abe	 vacâittáá    	
	wattâ	Spelling_1	Spelling_2
1	Sg+Nom	 wattâ    	
2	Sg+Gen	 waatâ    	
3	Sg+Acc	 waatâ    	
4	Sg+Ill	 waatân    	
5	Sg+Loc	 waatâst    	
6	Sg+Com	 wattáin    	
7	Sg+Abe	 watâttáá    	
8	Ess	 wattân    	
9	Par	 wattâd    	
10	Pl+Nom	 waatah    	
11	Pl+Gen	 watâi    	 waatâi    
12	Pl+Acc	 waatâid    	
13	Pl+Ill	 wattáid    	
14	Pl+Loc	 waatâin    	
15	Pl+Com	 watâiguin    	 watâigijn    
16	Pl+Abe	 watâittáá    	
	ceggâ	Spelling_1	Spelling_2
1	Sg+Nom	 ceggâ    	
2	Sg+Gen	 ceegâ    	
3	Sg+Acc	 ceegâ    	
4	Sg+Ill	 ceegân    	
5	Sg+Loc	 ceegâst    	
6	Sg+Com	 ceggáin    	
7	Sg+Abe	 cegâttáá    	
8	Ess	 ceggân    	
9	Par	 ceggâd    	
10	Pl+Nom	 ceegah    	
11	Pl+Gen	 cegâi    	 ceegâi    
12	Pl+Acc	 ceegâid    	
13	Pl+Ill	 ceggáid    	
14	Pl+Loc	 ceegâin    	
15	Pl+Com	 cegâiguin    	 cegâigijn    
16	Pl+Abe	 cegâittáá    	
	essâ	Spelling_1	Spelling_2
1	Sg+Nom	 essâ    	
2	Sg+Gen	 eesâ    	
3	Sg+Acc	 eesâ    	
4	Sg+Ill	 eesân    	
5	Sg+Loc	 eesâst    	
6	Sg+Com	 essáin    	
