	vahe	Spelling_1	Spelling_2
1	Sg+Nom	 vahe    	
2	Sg+Gen	 vave    	
3	Sg+Acc	 vave    	
4	Sg+Ill	 vahan    	
5	Sg+Loc	 vavveest    	
6	Sg+Com	 vovvijn    	
7	Sg+Abe	 vavettáá    	
8	Ess	 vahheen    	
9	Par	 vahheed    	
10	Pl+Nom	 vaveh    	
11	Pl+Gen	 vovij    	 voovij    
12	Pl+Acc	 voovijd    	
13	Pl+Ill	 vovvijd    	
14	Pl+Loc	 voovijn    	
15	Pl+Com	 vovijguin    	 vovijgijn    
16	Pl+Abe	 vovijttáá    	
	ahe	Spelling_1	Spelling_2
1	Sg+Nom	 ahe    	
2	Sg+Gen	 ave    	
3	Sg+Acc	 ave    	
4	Sg+Ill	 ahan    	
5	Sg+Loc	 avveest    	
6	Sg+Com	 ovvijn    	
7	Sg+Abe	 avettáá    	
8	Ess	 ahheen    	
9	Par	 ahheed    	
10	Pl+Nom	 aveh    	
11	Pl+Gen	 ovij    	 oovij    
12	Pl+Acc	 oovijd    	
13	Pl+Ill	 ovvijd    	
14	Pl+Loc	 oovijn    	
15	Pl+Com	 ovijguin    	 ovijgijn    
16	Pl+Abe	 ovijttáá    	
	sahe	Spelling_1	Spelling_2
1	Sg+Nom	 sahe    	
2	Sg+Gen	 save    	
3	Sg+Acc	 save    	
4	Sg+Ill	 sahan    	
5	Sg+Loc	 savveest    	
6	Sg+Com	 sovvijn    	
7	Sg+Abe	 savettáá    	
8	Ess	 sahheen    	
9	Par	 sahheed    	
10	Pl+Nom	 saveh    	
11	Pl+Gen	 sovij    	 soovij    
12	Pl+Acc	 soovijd    	
13	Pl+Ill	 sovvijd    	
14	Pl+Loc	 soovijn    	
15	Pl+Com	 sovijguin    	 sovijgijn    
16	Pl+Abe	 sovijttáá    	
	šahe	Spelling_1	Spelling_2
1	Sg+Nom	 šahe    	
2	Sg+Gen	 šave    	
3	Sg+Acc	 šave    	
4	Sg+Ill	 šahan    	
5	Sg+Loc	 šavveest    	
6	Sg+Com	 šovvijn    	
7	Sg+Abe	 šavettáá    	
8	Ess	 šahheen    	
9	Par	 šahheed    	
10	Pl+Nom	 šaveh    	
11	Pl+Gen	 šovij    	 šoovij    
12	Pl+Acc	 šoovijd    	
13	Pl+Ill	 šovvijd    	
14	Pl+Loc	 šoovijn    	
15	Pl+Com	 šovijguin    	 šovijgijn    
16	Pl+Abe	 šovijttáá    	
	ihe	Spelling_1	Spelling_2
1	Sg+Nom	 ihe    	
2	Sg+Gen	 ive    	
3	Sg+Acc	 ive    	
4	Sg+Ill	 ihán    	
5	Sg+Loc	 ivveest    	
6	Sg+Com	 ivvijn    	
7	Sg+Abe	 ivettáá    	
8	Ess	 ihheen    	
9	Par	 ihheed    	
10	Pl+Nom	 iveh    	
11	Pl+Gen	 ivij    	 iivij    
12	Pl+Acc	 iivijd    	
13	Pl+Ill	 ivvijd    	
14	Pl+Loc	 iivijn    	
15	Pl+Com	 ivijguin    	 ivijgijn    
16	Pl+Abe	 ivijttáá    	
	ohe	Spelling_1	Spelling_2
1	Sg+Nom	 ohe    	
2	Sg+Gen	 ove    	
3	Sg+Acc	 ove    	
4	Sg+Ill	 ohán    	
5	Sg+Loc	 ovveest    	
6	Sg+Com	 uvvijn    	
7	Sg+Abe	 ovettáá    	
8	Ess	 ohheen    	
9	Par	 ohheed    	
10	Pl+Nom	 oveh    	
11	Pl+Gen	 uvij    	 uuvij    
12	Pl+Acc	 uuvijd    	
13	Pl+Ill	 uvvijd    	
14	Pl+Loc	 uuvijn    	
15	Pl+Com	 uvijguin    	 uvijgijn    
16	Pl+Abe	 uvijttáá    	
	pohe	Spelling_1	Spelling_2
1	Sg+Nom	 pohe    	
2	Sg+Gen	 pove    	
3	Sg+Acc	 pove    	
4	Sg+Ill	 pohán    	
5	Sg+Loc	 povveest    	
6	Sg+Com	 povvijn    	
7	Sg+Abe	 povettáá    	
8	Ess	 pohheen    	
9	Par	 pohheed    	
10	Pl+Nom	 poveh    	
11	Pl+Gen	 povij    	
12	Pl+Acc	 povijd    	
13	Pl+Ill	 povvijd    	
14	Pl+Loc	 povijn    	
15	Pl+Com	 povijguin    	 povijgijn    
16	Pl+Abe	 povijttáá    	
	tohe	Spelling_1	Spelling_2
1	Sg+Nom	 tohe    	
2	Sg+Gen	 tove    	
3	Sg+Acc	 tove    	
4	Sg+Ill	 tohán    	
5	Sg+Loc	 tovveest    	
6	Sg+Com	 tuvvijn    	
7	Sg+Abe	 tovettáá    	
8	Ess	 tohheen    	
9	Par	 tohheed    	
10	Pl+Nom	 toveh    	
11	Pl+Gen	 tuvij    	 tuuvij    
12	Pl+Acc	 tuuvijd    	
13	Pl+Ill	 tuvvijd    	
14	Pl+Loc	 tuuvijn    	
15	Pl+Com	 tuvijguin    	 tuvijgijn    
16	Pl+Abe	 tuvijttáá    	
