	lummo	Spelling_1	Spelling_2
1	Sg+Nom	 lummo    	
2	Sg+Gen	 lumo    	
3	Sg+Acc	 lumo    	
4	Sg+Ill	 luumon    	
5	Sg+Loc	 lummoost    	
6	Sg+Com	 lummoin    	
7	Sg+Abe	 lumottáá    	
8	Ess	 lummon    	
9	Par	 lummod    	
10	Pl+Nom	 lumoh    	
11	Pl+Gen	 lumoi    	
12	Pl+Acc	 lumoid    	
13	Pl+Ill	 lummoid    	
14	Pl+Loc	 lumoin    	
15	Pl+Com	 lumoiguin    	 lumoigijn    
16	Pl+Abe	 lumoittáá    	
	sparro	Spelling_1	Spelling_2
1	Sg+Nom	 sparro    	
2	Sg+Gen	 sparo    	
3	Sg+Acc	 sparo    	
4	Sg+Ill	 spaaron    	
5	Sg+Loc	 sparroost    	
6	Sg+Com	 sparroin    	
7	Sg+Abe	 sparottáá    	
8	Ess	 sparron    	
9	Par	 sparrod    	
10	Pl+Nom	 sparoh    	
11	Pl+Gen	 sparoi    	
12	Pl+Acc	 sparoid    	
13	Pl+Ill	 sparroid    	
14	Pl+Loc	 sparoin    	
15	Pl+Com	 sparoiguin    	 sparoigijn    
16	Pl+Abe	 sparoittáá    	
	kenno	Spelling_1	Spelling_2
1	Sg+Nom	 kenno    	
2	Sg+Gen	 keno    	
3	Sg+Acc	 keno    	
4	Sg+Ill	 keenon    	
5	Sg+Loc	 kennoost    	
6	Sg+Com	 kennoin    	
7	Sg+Abe	 kenottáá    	
8	Ess	 kennon    	
9	Par	 kennod    	
10	Pl+Nom	 kenoh    	
11	Pl+Gen	 kenoi    	
12	Pl+Acc	 kenoid    	
13	Pl+Ill	 kennoid    	
14	Pl+Loc	 kenoin    	
15	Pl+Com	 kenoiguin    	 kenoigijn    
16	Pl+Abe	 kenoittáá    	
	sello	Spelling_1	Spelling_2
1	Sg+Nom	 sello    	
2	Sg+Gen	 selo    	
3	Sg+Acc	 selo    	
4	Sg+Ill	 seelon    	
5	Sg+Loc	 selloost    	
6	Sg+Com	 selloin    	
7	Sg+Abe	 selottáá    	
8	Ess	 sellon    	
9	Par	 sellod    	
10	Pl+Nom	 seloh    	
11	Pl+Gen	 seloi    	
12	Pl+Acc	 seloid    	
13	Pl+Ill	 selloid    	
14	Pl+Loc	 seloin    	
15	Pl+Com	 seloiguin    	 seloigijn    
16	Pl+Abe	 seloittáá    	
	hillo	Spelling_1	Spelling_2
1	Sg+Nom	 hillo    	
2	Sg+Gen	 hilo    	
3	Sg+Acc	 hilo    	
4	Sg+Ill	 hiilon    	
5	Sg+Loc	 hilloost    	
6	Sg+Com	 hilloin    	
7	Sg+Abe	 hilottáá    	
8	Ess	 hillon    	
9	Par	 hillod    	
10	Pl+Nom	 hiloh    	
11	Pl+Gen	 hiloi    	
12	Pl+Acc	 hiloid    	
13	Pl+Ill	 hilloid    	
14	Pl+Loc	 hiloin    	
15	Pl+Com	 hiloiguin    	 hiloigijn    
