	haajâ	Spelling_1	Spelling_2
1	Sg+Nom	 haajâ    	
2	Sg+Gen	 haajâ    	
3	Sg+Acc	 haajâ    	
4	Sg+Ill	 haajân    	
5	Sg+Loc	 haajâst    	
6	Sg+Com	 haajáin    	
7	Sg+Abe	 hajâttáá    	
8	Ess	 haaijân    	
9	Par	 haaijâd    	
10	Pl+Nom	 haajah    	
11	Pl+Gen	 hajâi    	 haajâi    
12	Pl+Acc	 haajâid    	
13	Pl+Ill	 haajáid    	
14	Pl+Loc	 haajâin    	
15	Pl+Com	 hajâiguin    	 hajâigijn    
16	Pl+Abe	 hajâittáá    	
	kaalâ	Spelling_1	Spelling_2
1	Sg+Nom	 kaalâ    	
2	Sg+Gen	 kaalâ    	
3	Sg+Acc	 kaalâ    	
4	Sg+Ill	 kaalân    	
5	Sg+Loc	 kaalâst    	
6	Sg+Com	 kaaláin    	
7	Sg+Abe	 kalâttáá    	
8	Ess	 kaallân    	
9	Par	 kaallâd    	
10	Pl+Nom	 kaalah    	
11	Pl+Gen	 kalâi    	 kaalâi    
12	Pl+Acc	 kaalâid    	
13	Pl+Ill	 kaaláid    	
14	Pl+Loc	 kaalâin    	
15	Pl+Com	 kalâiguin    	 kalâigijn    
16	Pl+Abe	 kalâittáá    	
	kaavâ	Spelling_1	Spelling_2	Spelling_3	Spelling_4
1	Sg+Nom	 kaapâ    	 kaavâ    		
2	Sg+Gen	 kappuu    	 kaavâ    		
3	Sg+Acc	 kappuu    	 kaavâ    		
4	Sg+Ill	 kappui    	 kaavân    		
5	Sg+Loc	 kappust    	 kaavâst    		
6	Sg+Com	 kappuin    	 kaaváin    		
7	Sg+Abe	 kavâttáá    	 kappuuttáá    		
8	Ess	 kaapân    	 kaavvân    		
9	Par	 kaapâd    	 kaavvâd    		
10	Pl+Nom	 kappuuh    	 kaavah    		
11	Pl+Gen	 kavâi    	 kappui    	 kaavâi    	
12	Pl+Acc	 kappuid    	 kaavâid    		
13	Pl+Ill	 kappuid    	 kaaváid    		
14	Pl+Loc	 kappuin    	 kaavâin    		
15	Pl+Com	 kavâiguin    	 kavâigijn    	 kappuiguin    	 kappuigijn    
16	Pl+Abe	 kavâittáá    	 kappuittáá    		
	laanâ	Spelling_1	Spelling_2
1	Sg+Nom	 laanâ    	
2	Sg+Gen	 laanâ    	
3	Sg+Acc	 laanâ    	
4	Sg+Ill	 laanân    	
5	Sg+Loc	 laanâst    	
6	Sg+Com	 laanáin    	
7	Sg+Abe	 lanâttáá    	
8	Ess	 laannân    	
9	Par	 laannâd    	
10	Pl+Nom	 laanah    	
11	Pl+Gen	 lanâi    	 laanâi    
12	Pl+Acc	 laanâid    	
13	Pl+Ill	 laanáid    	
14	Pl+Loc	 laanâin    	
15	Pl+Com	 lanâiguin    	 lanâigijn    
16	Pl+Abe	 lanâittáá    	
	naavâ	Spelling_1	Spelling_2
1	Sg+Nom	 naavâ    	
2	Sg+Gen	 naavâ    	
3	Sg+Acc	 naavâ    	
4	Sg+Ill	 naavân    	
5	Sg+Loc	 naavâst    	
6	Sg+Com	 naaváin    	
7	Sg+Abe	 navâttáá    	
8	Ess	 naavvân    	
9	Par	 naavvâd    	
10	Pl+Nom	 naavah    	
11	Pl+Gen	 navâi    	 naavâi    
12	Pl+Acc	 naavâid    	
13	Pl+Ill	 naaváid    	
14	Pl+Loc	 naavâin    	
15	Pl+Com	 navâiguin    	 navâigijn    
16	Pl+Abe	 navâittáá    	
	njaajâ	Spelling_1	Spelling_2
1	Sg+Nom	 njaajâ    	
2	Sg+Gen	 njaajâ    	
3	Sg+Acc	 njaajâ    	
4	Sg+Ill	 njaajân    	
5	Sg+Loc	 njaajâst    	
6	Sg+Com	 njaajáin    	
7	Sg+Abe	 njajâttáá    	
8	Ess	 njaaijân    	
9	Par	 njaaijâd    	
10	Pl+Nom	 njaajah    	
11	Pl+Gen	 njajâi    	 njaajâi    
12	Pl+Acc	 njaajâid    	
13	Pl+Ill	 njaajáid    	
14	Pl+Loc	 njaajâin    	
15	Pl+Com	 njajâiguin    	 njajâigijn    
16	Pl+Abe	 njajâittáá    	
	njaalâ	Spelling_1	Spelling_2
1	Sg+Nom	 njaalâ    	
2	Sg+Gen	 njaalâ    	
3	Sg+Acc	 njaalâ    	
4	Sg+Ill	 njaalân    	
5	Sg+Loc	 njaalâst    	
6	Sg+Com	 njaaláin    	
7	Sg+Abe	 njalâttáá    	
8	Ess	 njaallân    	
9	Par	 njaallâd    	
10	Pl+Nom	 njaalah    	
11	Pl+Gen	 njalâi    	 njaalâi    
12	Pl+Acc	 njaalâid    	
13	Pl+Ill	 njaaláid    	
14	Pl+Loc	 njaalâin    	
15	Pl+Com	 njalâiguin    	 njalâigijn    
16	Pl+Abe	 njalâittáá    	
	paajâ	Spelling_1	Spelling_2
1	Sg+Nom	 paajâ    	
2	Sg+Gen	 paajâ    	
3	Sg+Acc	 paajâ    	
4	Sg+Ill	 paajân    	
5	Sg+Loc	 paajâst    	
6	Sg+Com	 paajáin    	
7	Sg+Abe	 pajâttáá    	
8	Ess	 paaijân    	
9	Par	 paaijâd    	
10	Pl+Nom	 paajah    	
11	Pl+Gen	 pajâi    	 paajâi    
12	Pl+Acc	 paajâid    	
13	Pl+Ill	 paajáid    	
14	Pl+Loc	 paajâin    	
15	Pl+Com	 pajâiguin    	 pajâigijn    
16	Pl+Abe	 pajâittáá    	
	paarâ	Spelling_1	Spelling_2
1	Sg+Nom	 paarâ    	
2	Sg+Gen	 paarâ    	
3	Sg+Acc	 paarâ    	
4	Sg+Ill	 paarân    	
