	pállu	Spelling_1	Spelling_2
1	Sg+Nom	 pállu    	
2	Sg+Gen	 páálu    	
3	Sg+Acc	 páálu    	
4	Sg+Ill	 páálun    	
5	Sg+Loc	 páálust    	
6	Sg+Com	 pálloin    	
7	Sg+Abe	 páluttáá    	
8	Ess	 pállun    	
9	Par	 pállud    	
10	Pl+Nom	 pááluh    	
11	Pl+Gen	 pálui    	 páálui    
12	Pl+Acc	 pááluid    	
13	Pl+Ill	 pálloid    	
14	Pl+Loc	 pááluin    	
15	Pl+Com	 páluiguin    	 páluigijn    
16	Pl+Abe	 páluittáá    	
	jávvu	Spelling_1	Spelling_2
1	Sg+Nom	 jávvu    	
2	Sg+Gen	 jáávu    	
3	Sg+Acc	 jáávu    	
4	Sg+Ill	 jáávun    	
5	Sg+Loc	 jáávust    	
6	Sg+Com	 jávvoin    	
7	Sg+Abe	 jávuttáá    	
8	Ess	 jávvun    	
9	Par	 jávvud    	
10	Pl+Nom	 jáávuh    	
11	Pl+Gen	 jávui    	 jáávui    
12	Pl+Acc	 jáávuid    	
13	Pl+Ill	 jávvoid    	
14	Pl+Loc	 jáávuin    	
15	Pl+Com	 jávuiguin    	 jávuigijn    
16	Pl+Abe	 jávuittáá    	
	kállu	Spelling_1	Spelling_2
1	Sg+Nom	 kállu    	
2	Sg+Gen	 káálu    	
3	Sg+Acc	 káálu    	
4	Sg+Ill	 káálun    	
5	Sg+Loc	 káálust    	
6	Sg+Com	 kálloin    	
7	Sg+Abe	 káluttáá    	
8	Ess	 kállun    	
9	Par	 kállud    	
10	Pl+Nom	 kááluh    	
11	Pl+Gen	 kálui    	 káálui    
12	Pl+Acc	 kááluid    	
13	Pl+Ill	 kálloid    	
14	Pl+Loc	 kááluin    	
15	Pl+Com	 káluiguin    	 káluigijn    
16	Pl+Abe	 káluittáá    	
	kánnu	Spelling_1	Spelling_2
1	Sg+Nom	 kánnu    	
2	Sg+Gen	 káánu    	
3	Sg+Acc	 káánu    	
4	Sg+Ill	 káánun    	
5	Sg+Loc	 káánust    	
6	Sg+Com	 kánnoin    	
7	Sg+Abe	 kánuttáá    	
8	Ess	 kánnun    	
9	Par	 kánnud    	
10	Pl+Nom	 káánuh    	
11	Pl+Gen	 kánui    	 káánui    
12	Pl+Acc	 káánuid    	
13	Pl+Ill	 kánnoid    	
14	Pl+Loc	 káánuin    	
15	Pl+Com	 kánuiguin    	 kánuigijn    
16	Pl+Abe	 kánuittáá    	
	pánnu	Spelling_1	Spelling_2
1	Sg+Nom	 pánnu    	
2	Sg+Gen	 páánu    	
3	Sg+Acc	 páánu    	
4	Sg+Ill	 páánun    	
5	Sg+Loc	 páánust    	
6	Sg+Com	 pánnoin    	
7	Sg+Abe	 pánuttáá    	
8	Ess	 pánnun    	
9	Par	 pánnud    	
10	Pl+Nom	 páánuh    	
11	Pl+Gen	 pánui    	 páánui    
12	Pl+Acc	 páánuid    	
13	Pl+Ill	 pánnoid    	
14	Pl+Loc	 páánuin    	
15	Pl+Com	 pánuiguin    	 pánuigijn    
16	Pl+Abe	 pánuittáá    	
